user_id,event_name,timestamp,session_id,platform,country
u_00130,feature_c_used,2026-01-14 15:44:36,s_u_00130_0000,mobile_android,DE
u_00135,feature_a_used,2026-01-14 15:45:29,s_u_00135_0000,mobile_android,US
u_00119,feature_a_used,2026-01-14 15:53:09,s_u_00119_0000,mobile_android,DE
u_00300,feature_a_used,2026-01-14 15:55:00,s_u_00300_0000,web,US
u_00251,feature_b_used,2026-01-14 15:59:22,s_u_00251_0000,mobile_android,DE
u_00113,search_performed,2026-01-14 16:28:19,s_u_00113_0000,web,DE
u_00258,subscription_upgraded,2026-01-14 16:56:19,s_u_00258_0000,web,CA
u_00104,feature_a_used,2026-01-14 17:02:53,s_u_00104_0000,mobile_ios,FR
u_00439,page_view,2026-01-14 17:21:41,s_u_00439_0000,web,IN
u_00250,page_view,2026-01-14 18:10:19,s_u_00250_0000,web,UK
u_00093,export_clicked,2026-01-14 19:54:06,s_u_00093_0000,mobile_ios,CA
u_00172,report_created,2026-01-14 20:02:47,s_u_00172_0000,web,DE
u_00480,report_created,2026-01-14 20:22:34,s_u_00480_0000,web,US
u_00448,feature_b_used,2026-01-14 20:36:04,s_u_00448_0000,web,UK
u_00304,page_view,2026-01-14 20:57:44,s_u_00304_0000,mobile_android,US
u_00438,report_created,2026-01-14 21:17:04,s_u_00438_0000,mobile_ios,UK
u_00328,subscription_upgraded,2026-01-14 21:24:16,s_u_00328_0000,web,IN
u_00083,page_view,2026-01-14 21:38:42,s_u_00083_0000,web,DE
u_00221,page_view,2026-01-15 02:54:10,s_u_00221_0000,mobile_ios,UK
u_00434,page_view,2026-01-15 03:17:41,s_u_00434_0003,mobile_android,US
u_00262,dashboard_view,2026-01-15 07:50:49,s_u_00262_0000,mobile_ios,CA
u_00216,export_clicked,2026-01-15 08:34:11,s_u_00216_0000,web,US
u_00328,dashboard_view,2026-01-15 08:52:16,s_u_00328_0000,web,IN
u_00346,feature_a_used,2026-01-15 09:11:28,s_u_00346_0001,web,IN
u_00361,feature_c_used,2026-01-15 09:16:35,s_u_00361_0000,mobile_ios,US
u_00485,feature_b_used,2026-01-15 09:38:10,s_u_00485_0000,web,IN
u_00491,sign_up,2026-01-15 11:00:09,s_u_00491_0000,mobile_android,DE
u_00306,dashboard_view,2026-01-15 11:44:27,s_u_00306_0000,mobile_ios,US
u_00089,sign_up,2026-01-15 14:07:31,s_u_00089_0000,web,DE
u_00123,dashboard_view,2026-01-15 15:56:01,s_u_00123_0000,mobile_android,IN
u_00164,onboarding_complete,2026-01-15 16:00:39,s_u_00164_0000,mobile_ios,CA
u_00431,export_clicked,2026-01-15 16:18:31,s_u_00431_0000,web,US
u_00454,page_view,2026-01-15 17:03:49,s_u_00454_0001,mobile_ios,US
u_00150,feature_discover,2026-01-15 18:08:22,s_u_00150_0000,mobile_ios,DE
u_00083,dashboard_view,2026-01-15 18:52:46,s_u_00083_0001,web,DE
u_00442,dashboard_view,2026-01-15 19:21:59,s_u_00442_0001,mobile_ios,US
u_00083,feature_c_used,2026-01-15 19:34:32,s_u_00083_0001,web,DE
u_00407,onboarding_start,2026-01-15 19:35:12,s_u_00407_0000,web,UK
u_00116,feature_b_used,2026-01-15 19:40:44,s_u_00116_0000,mobile_android,FR
u_00336,report_created,2026-01-15 20:07:19,s_u_00336_0000,web,US
u_00445,feature_discover,2026-01-15 21:55:53,s_u_00445_0001,web,US
u_00162,feature_b_used,2026-01-16 00:04:24,s_u_00162_0000,web,UK
u_00440,feature_c_used,2026-01-16 01:53:05,s_u_00440_0000,web,DE
u_00138,export_clicked,2026-01-16 01:54:36,s_u_00138_0001,web,IN
u_00309,page_view,2026-01-16 03:42:15,s_u_00309_0000,mobile_android,UK
u_00149,feature_c_used,2026-01-16 09:05:23,s_u_00149_0000,web,CA
u_00189,onboarding_complete,2026-01-16 09:06:39,s_u_00189_0000,mobile_ios,US
u_00305,feature_b_used,2026-01-16 10:17:45,s_u_00305_0001,web,US
u_00064,subscription_cancelled,2026-01-16 11:14:09,s_u_00064_0002,web,IN
u_00306,dashboard_view,2026-01-16 13:14:03,s_u_00306_0000,mobile_android,US
u_00179,invite_sent,2026-01-16 13:36:22,s_u_00179_0000,web,IN
u_00128,feature_a_used,2026-01-16 13:39:59,s_u_00128_0000,web,US
u_00089,search_performed,2026-01-16 16:15:39,s_u_00089_0000,mobile_android,DE
u_00206,page_view,2026-01-16 17:03:50,s_u_00206_0000,mobile_android,UK
u_00494,feature_a_used,2026-01-16 17:12:31,s_u_00494_0000,mobile_android,IN
u_00248,feature_b_used,2026-01-16 18:22:56,s_u_00248_0000,web,UK
u_00290,sign_up,2026-01-16 19:25:44,s_u_00290_0000,web,FR
u_00064,feature_a_used,2026-01-16 19:53:22,s_u_00064_0000,mobile_ios,IN
u_00434,feature_discover,2026-01-16 20:23:04,s_u_00434_0003,web,US
u_00260,feature_b_used,2026-01-16 21:36:20,s_u_00260_0000,web,US
u_00353,page_view,2026-01-16 21:39:14,s_u_00353_0000,web,UK
u_00492,subscription_cancelled,2026-01-16 21:56:58,s_u_00492_0000,mobile_android,FR
u_00404,feature_b_used,2026-01-17 08:28:23,s_u_00404_0000,web,AU
u_00408,dashboard_view,2026-01-17 08:40:27,s_u_00408_0000,web,CA
u_00303,dashboard_view,2026-01-17 09:06:46,s_u_00303_0000,web,US
u_00218,feature_c_used,2026-01-17 09:40:34,s_u_00218_0005,web,CA
u_00369,dashboard_view,2026-01-17 09:53:38,s_u_00369_0000,mobile_android,IN
u_00347,feature_b_used,2026-01-17 10:08:44,s_u_00347_0000,mobile_android,DE
u_00228,feature_a_used,2026-01-17 16:53:15,s_u_00228_0000,mobile_ios,IN
u_00305,feature_b_used,2026-01-17 17:15:28,s_u_00305_0000,web,US
u_00162,feature_c_used,2026-01-17 19:27:21,s_u_00162_0000,web,UK
u_00434,invite_sent,2026-01-18 01:58:43,s_u_00434_0002,web,US
u_00441,page_view,2026-01-18 05:46:29,s_u_00441_0001,mobile_ios,US
u_00397,dashboard_view,2026-01-18 09:12:24,s_u_00397_0000,web,FR
u_00423,page_view,2026-01-18 09:16:28,s_u_00423_0000,web,US
u_00346,sign_up,2026-01-18 11:19:12,s_u_00346_0000,web,IN
u_00110,subscription_cancelled,2026-01-18 11:59:59,s_u_00110_0000,web,US
u_00414,page_view,2026-01-18 12:33:43,s_u_00414_0000,web,CA
u_00281,feature_a_used,2026-01-18 13:43:10,s_u_00281_0000,mobile_ios,US
u_00469,page_view,2026-01-18 14:37:40,s_u_00469_0000,web,FR
u_00128,page_view,2026-01-18 18:42:15,s_u_00128_0000,mobile_ios,US
u_00252,dashboard_view,2026-01-18 19:17:16,s_u_00252_0000,web,FR
u_00434,feature_a_used,2026-01-18 20:06:17,s_u_00434_0002,web,US
u_00065,feature_b_used,2026-01-18 21:21:49,s_u_00065_0000,mobile_ios,FR
u_00164,invite_sent,2026-01-19 04:59:27,s_u_00164_0000,web,CA
u_00351,export_clicked,2026-01-19 05:07:52,s_u_00351_0000,web,US
u_00283,export_clicked,2026-01-19 05:36:57,s_u_00283_0000,web,UK
u_00054,dashboard_view,2026-01-19 05:42:57,s_u_00054_0000,mobile_android,IN
u_00211,feature_c_used,2026-01-19 08:19:10,s_u_00211_0000,mobile_android,IN
u_00083,dashboard_view,2026-01-19 08:42:20,s_u_00083_0001,web,DE
u_00434,dashboard_view,2026-01-19 09:14:55,s_u_00434_0001,mobile_ios,US
u_00256,export_clicked,2026-01-19 10:32:47,s_u_00256_0000,web,CA
u_00345,dashboard_view,2026-01-19 10:48:21,s_u_00345_0001,mobile_android,US
u_00150,page_view,2026-01-19 10:54:00,s_u_00150_0000,mobile_android,DE
u_00065,search_performed,2026-01-19 11:35:33,s_u_00065_0000,web,FR
u_00454,invite_sent,2026-01-19 11:42:42,s_u_00454_0001,web,US
u_00277,feature_discover,2026-01-19 11:50:07,s_u_00277_0000,web,UK
u_00211,onboarding_start,2026-01-19 12:00:59,s_u_00211_0000,mobile_ios,IN
u_00454,onboarding_start,2026-01-19 12:40:24,s_u_00454_0001,web,US
u_00244,feature_a_used,2026-01-19 12:55:36,s_u_00244_0000,web,US
u_00412,page_view,2026-01-19 13:43:44,s_u_00412_0002,web,US
u_00004,feature_a_used,2026-01-19 13:45:51,s_u_00004_0000,mobile_ios,UK
u_00303,dashboard_view,2026-01-19 13:58:16,s_u_00303_0000,mobile_ios,US
u_00094,feature_a_used,2026-01-19 14:32:05,s_u_00094_0000,mobile_android,FR
u_00485,feature_c_used,2026-01-19 16:08:06,s_u_00485_0000,mobile_android,IN
u_00484,sign_up,2026-01-19 16:14:48,s_u_00484_0001,web,UK
u_00434,feature_b_used,2026-01-19 17:21:10,s_u_00434_0008,mobile_ios,US
u_00029,dashboard_view,2026-01-19 17:38:29,s_u_00029_0002,mobile_ios,FR
u_00037,report_created,2026-01-19 18:36:12,s_u_00037_0000,web,IN
u_00342,sign_up,2026-01-19 19:16:16,s_u_00342_0000,web,US
u_00454,page_view,2026-01-19 19:19:46,s_u_00454_0003,web,US
u_00171,search_performed,2026-01-19 19:52:00,s_u_00171_0000,web,FR
u_00138,onboarding_complete,2026-01-19 19:53:56,s_u_00138_0001,web,IN
u_00171,export_clicked,2026-01-19 20:13:26,s_u_00171_0000,mobile_ios,FR
u_00412,feature_a_used,2026-01-19 20:43:44,s_u_00412_0000,web,US
u_00129,dashboard_view,2026-01-19 20:52:46,s_u_00129_0000,mobile_android,US
u_00128,report_created,2026-01-20 04:23:00,s_u_00128_0000,web,US
u_00224,page_view,2026-01-20 08:46:59,s_u_00224_0000,mobile_android,US
u_00454,feature_b_used,2026-01-20 08:55:26,s_u_00454_0003,web,US
u_00141,sign_up,2026-01-20 10:47:20,s_u_00141_0000,mobile_android,IN
u_00072,export_clicked,2026-01-20 11:07:50,s_u_00072_0000,mobile_android,DE
u_00059,feature_discover,2026-01-20 12:10:07,s_u_00059_0000,web,DE
u_00339,report_created,2026-01-20 12:18:53,s_u_00339_0000,web,US
u_00251,dashboard_view,2026-01-20 12:19:17,s_u_00251_0000,mobile_android,DE
u_00224,feature_b_used,2026-01-20 13:41:42,s_u_00224_0000,mobile_ios,US
u_00449,sign_up,2026-01-20 14:43:08,s_u_00449_0000,web,US
u_00049,feature_b_used,2026-01-20 14:46:58,s_u_00049_0000,web,US
u_00114,dashboard_view,2026-01-20 14:55:07,s_u_00114_0000,mobile_ios,UK
u_00158,page_view,2026-01-20 15:28:54,s_u_00158_0000,web,US
u_00412,page_view,2026-01-20 15:48:33,s_u_00412_0000,web,US
u_00417,feature_a_used,2026-01-20 16:29:08,s_u_00417_0000,mobile_android,US
u_00218,page_view,2026-01-20 17:21:14,s_u_00218_0000,web,CA
u_00493,page_view,2026-01-20 17:21:54,s_u_00493_0000,mobile_ios,US
u_00068,page_view,2026-01-20 17:56:18,s_u_00068_0000,mobile_ios,AU
u_00131,onboarding_complete,2026-01-20 18:02:14,s_u_00131_0000,web,FR
u_00029,report_created,2026-01-20 18:19:59,s_u_00029_0002,web,FR
u_00089,page_view,2026-01-20 18:41:30,s_u_00089_0001,web,DE
u_00218,feature_a_used,2026-01-20 19:32:06,s_u_00218_0004,mobile_android,CA
u_00040,page_view,2026-01-20 20:39:39,s_u_00040_0002,mobile_ios,US
u_00250,sign_up,2026-01-20 21:21:43,s_u_00250_0000,mobile_ios,UK
u_00144,subscription_upgraded,2026-01-20 21:40:25,s_u_00144_0000,mobile_android,US
u_00032,page_view,2026-01-20 23:04:59,s_u_00032_0000,web,US
u_00164,dashboard_view,2026-01-21 00:52:59,s_u_00164_0000,web,CA
u_00389,onboarding_complete,2026-01-21 01:33:05,s_u_00389_0004,web,US
u_00162,feature_a_used,2026-01-21 02:14:24,s_u_00162_0000,mobile_android,UK
u_00441,feature_b_used,2026-01-21 06:11:46,s_u_00441_0000,web,US
u_00346,feature_b_used,2026-01-21 08:13:06,s_u_00346_0000,mobile_ios,IN
u_00291,dashboard_view,2026-01-21 09:07:30,s_u_00291_0000,web,UK
u_00128,dashboard_view,2026-01-21 10:24:19,s_u_00128_0000,mobile_ios,US
u_00434,feature_b_used,2026-01-21 10:54:18,s_u_00434_0003,web,US
u_00218,page_view,2026-01-21 11:29:20,s_u_00218_0004,mobile_ios,CA
u_00089,page_view,2026-01-21 11:53:12,s_u_00089_0000,web,DE
u_00098,feature_b_used,2026-01-21 13:12:26,s_u_00098_0000,web,US
u_00346,dashboard_view,2026-01-21 13:14:30,s_u_00346_0002,mobile_ios,IN
u_00040,page_view,2026-01-21 13:21:36,s_u_00040_0002,mobile_ios,US
u_00251,page_view,2026-01-21 13:51:37,s_u_00251_0000,mobile_ios,DE
u_00434,report_created,2026-01-21 14:17:15,s_u_00434_0004,mobile_android,US
u_00171,subscription_upgraded,2026-01-21 14:19:54,s_u_00171_0000,mobile_ios,FR
u_00348,page_view,2026-01-21 14:55:39,s_u_00348_0000,web,IN
u_00044,onboarding_start,2026-01-21 15:29:26,s_u_00044_0000,web,UK
u_00480,page_view,2026-01-21 15:51:27,s_u_00480_0000,mobile_ios,US
u_00187,subscription_upgraded,2026-01-21 17:30:21,s_u_00187_0000,mobile_ios,FR
u_00389,feature_b_used,2026-01-21 17:35:03,s_u_00389_0001,web,US
u_00217,feature_discover,2026-01-21 18:02:38,s_u_00217_0000,web,CA
u_00229,feature_c_used,2026-01-21 18:35:56,s_u_00229_0000,mobile_ios,US
u_00437,sign_up,2026-01-21 18:52:55,s_u_00437_0000,mobile_android,US
u_00040,feature_c_used,2026-01-21 20:09:41,s_u_00040_0004,mobile_android,US
u_00323,report_created,2026-01-21 20:31:08,s_u_00323_0000,mobile_ios,CA
u_00411,feature_b_used,2026-01-21 21:29:56,s_u_00411_0000,web,IN
u_00244,page_view,2026-01-21 23:42:05,s_u_00244_0001,web,US
u_00258,dashboard_view,2026-01-22 07:20:05,s_u_00258_0000,web,CA
u_00265,feature_b_used,2026-01-22 08:01:49,s_u_00265_0000,web,CA
u_00434,dashboard_view,2026-01-22 10:05:39,s_u_00434_0008,web,US
u_00489,dashboard_view,2026-01-22 11:44:02,s_u_00489_0000,mobile_android,US
u_00300,page_view,2026-01-22 12:12:18,s_u_00300_0000,web,US
u_00434,dashboard_view,2026-01-22 12:30:10,s_u_00434_0002,web,US
u_00027,report_created,2026-01-22 14:29:15,s_u_00027_0000,web,IN
u_00113,page_view,2026-01-22 15:16:10,s_u_00113_0000,web,DE
u_00454,onboarding_start,2026-01-22 17:42:35,s_u_00454_0002,web,US
u_00308,feature_c_used,2026-01-22 17:57:55,s_u_00308_0000,web,UK
u_00277,sign_up,2026-01-22 18:40:59,s_u_00277_0000,web,UK
u_00363,dashboard_view,2026-01-22 18:54:14,s_u_00363_0000,web,IN
u_00256,search_performed,2026-01-22 19:25:16,s_u_00256_0000,mobile_ios,CA
u_00478,report_created,2026-01-22 19:30:21,s_u_00478_0001,web,IN
u_00441,dashboard_view,2026-01-22 19:50:55,s_u_00441_0001,web,US
u_00332,page_view,2026-01-22 20:37:30,s_u_00332_0000,web,AU
u_00211,sign_up,2026-01-22 20:54:48,s_u_00211_0000,web,IN
u_00412,export_clicked,2026-01-22 21:16:13,s_u_00412_0002,web,US
u_00490,feature_c_used,2026-01-22 21:48:10,s_u_00490_0000,web,US
u_00162,feature_c_used,2026-01-23 06:31:48,s_u_00162_0000,web,UK
u_00116,onboarding_start,2026-01-23 07:25:37,s_u_00116_0000,web,FR
u_00164,dashboard_view,2026-01-23 08:26:01,s_u_00164_0000,web,CA
u_00032,onboarding_start,2026-01-23 08:55:26,s_u_00032_0000,web,US
u_00206,search_performed,2026-01-23 10:02:08,s_u_00206_0000,web,UK
u_00077,page_view,2026-01-23 10:45:29,s_u_00077_0000,mobile_android,FR
u_00454,page_view,2026-01-23 10:54:26,s_u_00454_0000,web,US
u_00100,feature_discover,2026-01-23 11:01:15,s_u_00100_0000,mobile_ios,US
u_00258,feature_a_used,2026-01-23 11:36:11,s_u_00258_0000,mobile_android,CA
u_00171,dashboard_view,2026-01-23 12:28:50,s_u_00171_0000,mobile_ios,FR
u_00175,feature_a_used,2026-01-23 12:43:22,s_u_00175_0000,web,CA
u_00242,onboarding_complete,2026-01-23 12:46:38,s_u_00242_0000,mobile_ios,US
u_00351,page_view,2026-01-23 13:00:36,s_u_00351_0000,web,US
u_00466,page_view,2026-01-23 13:34:10,s_u_00466_0000,mobile_android,CA
u_00442,feature_b_used,2026-01-23 15:17:58,s_u_00442_0000,mobile_ios,US
u_00308,report_created,2026-01-23 15:36:09,s_u_00308_0000,mobile_android,UK
u_00218,dashboard_view,2026-01-23 16:47:35,s_u_00218_0002,web,CA
u_00268,dashboard_view,2026-01-23 17:02:25,s_u_00268_0000,web,DE
u_00268,export_clicked,2026-01-23 17:07:49,s_u_00268_0000,web,DE
u_00346,feature_discover,2026-01-23 17:51:08,s_u_00346_0002,web,IN
u_00331,report_created,2026-01-23 18:10:26,s_u_00331_0000,mobile_android,US
u_00044,dashboard_view,2026-01-23 18:13:21,s_u_00044_0000,mobile_ios,UK
u_00450,onboarding_complete,2026-01-23 18:26:27,s_u_00450_0000,web,FR
u_00357,page_view,2026-01-23 18:45:57,s_u_00357_0001,mobile_ios,DE
u_00216,page_view,2026-01-23 18:59:52,s_u_00216_0000,web,US
u_00293,export_clicked,2026-01-23 19:08:58,s_u_00293_0000,mobile_ios,CA
u_00441,feature_a_used,2026-01-23 19:34:55,s_u_00441_0000,mobile_ios,US
u_00377,dashboard_view,2026-01-23 20:20:06,s_u_00377_0000,web,DE
u_00031,report_created,2026-01-23 20:22:47,s_u_00031_0000,web,IN
u_00434,feature_c_used,2026-01-23 20:23:51,s_u_00434_0000,web,US
u_00216,feature_c_used,2026-01-23 21:00:25,s_u_00216_0003,mobile_ios,US
u_00373,feature_b_used,2026-01-23 21:15:48,s_u_00373_0000,mobile_android,DE
u_00451,onboarding_complete,2026-01-24 04:16:59,s_u_00451_0000,web,IN
u_00251,feature_a_used,2026-01-24 08:51:51,s_u_00251_0000,mobile_android,DE
u_00357,feature_a_used,2026-01-24 10:26:06,s_u_00357_0001,web,DE
u_00391,onboarding_complete,2026-01-24 10:58:28,s_u_00391_0000,mobile_android,DE
u_00477,search_performed,2026-01-24 14:39:31,s_u_00477_0000,web,FR
u_00066,page_view,2026-01-24 15:09:41,s_u_00066_0000,mobile_android,UK
u_00409,feature_a_used,2026-01-24 16:29:52,s_u_00409_0000,web,US
u_00049,subscription_cancelled,2026-01-24 16:50:07,s_u_00049_0000,web,US
u_00454,page_view,2026-01-24 16:54:39,s_u_00454_0001,mobile_ios,US
u_00319,feature_c_used,2026-01-24 22:31:20,s_u_00319_0000,mobile_android,US
u_00394,onboarding_complete,2026-01-25 09:32:37,s_u_00394_0000,web,CA
u_00402,feature_c_used,2026-01-25 12:21:12,s_u_00402_0000,web,UK
u_00263,feature_c_used,2026-01-25 12:57:28,s_u_00263_0000,web,FR
u_00283,page_view,2026-01-25 13:42:38,s_u_00283_0000,mobile_ios,UK
u_00346,search_performed,2026-01-25 14:35:34,s_u_00346_0002,web,IN
u_00449,page_view,2026-01-25 15:37:47,s_u_00449_0000,mobile_android,US
u_00064,onboarding_complete,2026-01-25 17:25:29,s_u_00064_0002,mobile_android,IN
u_00275,feature_a_used,2026-01-25 18:11:09,s_u_00275_0000,web,FR
u_00434,page_view,2026-01-25 18:31:53,s_u_00434_0002,mobile_android,US
u_00351,feature_b_used,2026-01-25 18:51:19,s_u_00351_0000,mobile_ios,US
u_00087,invite_sent,2026-01-25 19:52:07,s_u_00087_0000,web,US
u_00314,sign_up,2026-01-25 20:51:58,s_u_00314_0000,web,AU
u_00123,report_created,2026-01-26 00:07:58,s_u_00123_0000,mobile_android,IN
u_00434,feature_c_used,2026-01-26 04:30:51,s_u_00434_0001,web,US
u_00445,page_view,2026-01-26 05:15:51,s_u_00445_0000,mobile_ios,US
u_00254,page_view,2026-01-26 05:33:09,s_u_00254_0000,web,CA
u_00149,dashboard_view,2026-01-26 08:14:38,s_u_00149_0000,web,CA
u_00324,dashboard_view,2026-01-26 09:23:01,s_u_00324_0000,web,CA
u_00306,subscription_cancelled,2026-01-26 09:33:42,s_u_00306_0000,mobile_ios,US
u_00083,sign_up,2026-01-26 09:34:54,s_u_00083_0001,web,DE
u_00441,dashboard_view,2026-01-26 10:14:41,s_u_00441_0001,mobile_android,US
u_00258,feature_a_used,2026-01-26 10:16:36,s_u_00258_0000,web,CA
u_00434,feature_discover,2026-01-26 10:35:31,s_u_00434_0008,mobile_android,US
u_00244,page_view,2026-01-26 10:50:13,s_u_00244_0001,mobile_ios,US
u_00296,feature_c_used,2026-01-26 11:21:40,s_u_00296_0000,web,US
u_00141,report_created,2026-01-26 12:09:59,s_u_00141_0000,mobile_android,IN
u_00339,page_view,2026-01-26 12:29:50,s_u_00339_0000,web,US
u_00389,export_clicked,2026-01-26 12:52:53,s_u_00389_0005,mobile_ios,US
u_00086,dashboard_view,2026-01-26 12:54:07,s_u_00086_0000,web,DE
u_00213,feature_b_used,2026-01-26 13:37:23,s_u_00213_0000,web,IN
u_00339,feature_discover,2026-01-26 14:22:47,s_u_00339_0000,web,US
u_00118,page_view,2026-01-26 14:25:07,s_u_00118_0000,mobile_ios,CA
u_00113,feature_b_used,2026-01-26 14:36:00,s_u_00113_0000,web,DE
u_00414,feature_a_used,2026-01-26 15:00:18,s_u_00414_0000,web,CA
u_00206,dashboard_view,2026-01-26 15:12:14,s_u_00206_0000,web,UK
u_00347,page_view,2026-01-26 16:08:04,s_u_00347_0000,web,DE
u_00303,page_view,2026-01-26 16:40:58,s_u_00303_0000,mobile_ios,US
u_00228,export_clicked,2026-01-26 16:42:51,s_u_00228_0000,mobile_android,IN
u_00063,page_view,2026-01-26 17:17:17,s_u_00063_0000,web,DE
u_00161,dashboard_view,2026-01-26 17:49:25,s_u_00161_0000,web,US
u_00171,feature_discover,2026-01-26 18:12:17,s_u_00171_0000,web,FR
u_00009,page_view,2026-01-26 18:58:45,s_u_00009_0000,web,US
u_00407,page_view,2026-01-26 19:00:30,s_u_00407_0000,mobile_ios,UK
u_00434,report_created,2026-01-26 19:07:42,s_u_00434_0007,web,US
u_00494,page_view,2026-01-26 19:18:57,s_u_00494_0000,web,IN
u_00248,onboarding_start,2026-01-26 19:40:01,s_u_00248_0000,mobile_android,UK
u_00321,export_clicked,2026-01-26 19:48:23,s_u_00321_0000,mobile_ios,US
u_00065,feature_c_used,2026-01-26 20:01:12,s_u_00065_0000,mobile_ios,FR
u_00074,dashboard_view,2026-01-26 20:29:31,s_u_00074_0000,web,US
u_00454,dashboard_view,2026-01-26 20:42:08,s_u_00454_0002,mobile_ios,US
u_00066,export_clicked,2026-01-26 20:50:30,s_u_00066_0000,mobile_ios,UK
u_00361,page_view,2026-01-26 20:51:47,s_u_00361_0000,web,US
u_00445,report_created,2026-01-27 00:29:13,s_u_00445_0001,mobile_ios,US
u_00012,dashboard_view,2026-01-27 00:45:47,s_u_00012_0000,mobile_ios,US
u_00130,page_view,2026-01-27 03:56:09,s_u_00130_0000,mobile_android,DE
u_00393,page_view,2026-01-27 05:01:11,s_u_00393_0000,mobile_ios,UK
u_00233,subscription_upgraded,2026-01-27 06:58:12,s_u_00233_0000,mobile_ios,US
u_00089,sign_up,2026-01-27 08:05:20,s_u_00089_0001,web,DE
u_00412,sign_up,2026-01-27 08:28:38,s_u_00412_0002,mobile_ios,US
u_00210,onboarding_complete,2026-01-27 08:34:42,s_u_00210_0000,mobile_ios,UK
u_00094,onboarding_start,2026-01-27 09:43:26,s_u_00094_0000,mobile_android,FR
u_00190,report_created,2026-01-27 09:57:20,s_u_00190_0000,mobile_ios,IN
u_00111,feature_discover,2026-01-27 11:21:40,s_u_00111_0000,web,FR
u_00311,dashboard_view,2026-01-27 11:53:27,s_u_00311_0000,mobile_ios,DE
u_00086,page_view,2026-01-27 12:04:53,s_u_00086_0000,web,DE
u_00442,dashboard_view,2026-01-27 13:03:42,s_u_00442_0000,web,US
u_00199,invite_sent,2026-01-27 13:45:49,s_u_00199_0000,mobile_ios,US
u_00465,feature_discover,2026-01-27 15:50:06,s_u_00465_0000,web,US
u_00404,invite_sent,2026-01-27 17:04:16,s_u_00404_0000,mobile_ios,AU
u_00483,dashboard_view,2026-01-27 18:38:04,s_u_00483_0000,web,US
u_00146,onboarding_complete,2026-01-27 19:05:46,s_u_00146_0000,mobile_android,DE
u_00140,feature_a_used,2026-01-27 19:34:36,s_u_00140_0000,web,IN
u_00019,dashboard_view,2026-01-27 19:38:52,s_u_00019_0000,mobile_ios,FR
u_00377,report_created,2026-01-27 19:44:17,s_u_00377_0000,web,DE
u_00212,feature_a_used,2026-01-27 20:00:50,s_u_00212_0000,web,US
u_00040,subscription_upgraded,2026-01-27 20:10:40,s_u_00040_0001,web,US
u_00452,page_view,2026-01-27 20:29:15,s_u_00452_0000,mobile_ios,UK
u_00189,feature_a_used,2026-01-27 20:43:31,s_u_00189_0000,mobile_ios,US
u_00215,export_clicked,2026-01-27 20:46:16,s_u_00215_0000,mobile_android,UK
u_00305,sign_up,2026-01-27 20:56:11,s_u_00305_0000,web,US
u_00218,dashboard_view,2026-01-27 21:21:00,s_u_00218_0003,mobile_android,CA
u_00097,invite_sent,2026-01-27 21:35:12,s_u_00097_0000,web,US
u_00416,search_performed,2026-01-27 23:58:28,s_u_00416_0000,mobile_android,CA
u_00171,export_clicked,2026-01-28 00:08:55,s_u_00171_0000,mobile_ios,FR
u_00404,report_created,2026-01-28 00:30:34,s_u_00404_0000,mobile_android,AU
u_00346,page_view,2026-01-28 01:46:19,s_u_00346_0000,web,IN
u_00083,feature_discover,2026-01-28 03:20:45,s_u_00083_0000,mobile_android,DE
u_00262,feature_b_used,2026-01-28 03:30:26,s_u_00262_0000,web,CA
u_00162,invite_sent,2026-01-28 08:09:06,s_u_00162_0000,mobile_ios,UK
u_00454,page_view,2026-01-28 08:34:54,s_u_00454_0001,web,US
u_00086,feature_a_used,2026-01-28 08:52:52,s_u_00086_0000,mobile_android,DE
u_00217,dashboard_view,2026-01-28 10:17:05,s_u_00217_0000,mobile_android,CA
u_00434,feature_a_used,2026-01-28 11:38:50,s_u_00434_0005,web,US
u_00220,page_view,2026-01-28 14:03:01,s_u_00220_0000,mobile_ios,US
u_00328,report_created,2026-01-28 15:07:08,s_u_00328_0000,mobile_ios,IN
u_00075,onboarding_complete,2026-01-28 15:46:33,s_u_00075_0000,mobile_android,UK
u_00229,feature_b_used,2026-01-28 15:50:01,s_u_00229_0000,web,US
u_00189,dashboard_view,2026-01-28 16:18:13,s_u_00189_0000,web,US
u_00167,dashboard_view,2026-01-28 17:58:37,s_u_00167_0000,web,IN
u_00412,report_created,2026-01-28 18:45:44,s_u_00412_0001,web,US
u_00250,page_view,2026-01-28 18:58:41,s_u_00250_0000,web,UK
u_00169,sign_up,2026-01-28 19:09:43,s_u_00169_0000,web,US
u_00306,dashboard_view,2026-01-28 19:32:35,s_u_00306_0000,web,US
u_00500,subscription_cancelled,2026-01-28 20:11:18,s_u_00500_0000,web,CA
u_00391,subscription_upgraded,2026-01-28 20:35:10,s_u_00391_0000,web,DE
u_00323,page_view,2026-01-28 21:21:48,s_u_00323_0000,mobile_android,CA
u_00118,feature_b_used,2026-01-28 21:34:07,s_u_00118_0000,web,CA
u_00412,invite_sent,2026-01-28 23:48:39,s_u_00412_0002,web,US
u_00014,onboarding_complete,2026-01-29 06:31:08,s_u_00014_0000,mobile_ios,US
u_00157,page_view,2026-01-29 07:45:01,s_u_00157_0000,web,CA
u_00218,dashboard_view,2026-01-29 09:00:00,s_u_00218_0003,web,CA
u_00121,export_clicked,2026-01-29 09:14:27,s_u_00121_0000,web,US
